"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Abs","21 Feb 2024, 18:31","21 Feb 2024, 18:35","","Crunch",,"",0,"normal",,45,,,
"Abs","21 Feb 2024, 18:31","21 Feb 2024, 18:35","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","21 Feb 2024, 18:31","21 Feb 2024, 18:35","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Chest Press (Machine)",,"",0,"normal",45,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Chest Press (Machine)",,"",1,"normal",75,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Chest Press (Machine)",,"",2,"normal",80,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Chest Press (Machine)",,"",3,"normal",85,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Pull Up (Assisted)",,"",1,"normal",14,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Pull Up (Assisted)",,"",2,"normal",14,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Deadlift (Barbell)",,"",0,"normal",60,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Deadlift (Barbell)",,"",3,"normal",90,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Concentration Curl",,"",0,"normal",10,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Concentration Curl",,"",2,"normal",18,4,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Squat (Dumbbell)",,"",0,"normal",20,8,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Squat (Dumbbell)",,"",1,"normal",44,6,,,
"Functional","20 Feb 2024, 12:36","20 Feb 2024, 13:21","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Deadlift (Barbell)",,"",0,"normal",60,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Deadlift (Barbell)",,"",1,"normal",90,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Deadlift (Barbell)",,"",3,"normal",90,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Shoulder Press (Dumbbell)",,"",2,"normal",28,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Concentration Curl",,"",0,"normal",8,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Concentration Curl",,"",1,"normal",18,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Concentration Curl",,"",3,"normal",18,4,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Squat (Dumbbell)",,"",0,"normal",28,8,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Squat (Dumbbell)",,"",1,"normal",40,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Chest Press (Machine)",,"",0,"normal",45,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Chest Press (Machine)",,"",1,"normal",85,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Pull Up (Assisted)",,"",0,"normal",28,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Pull Up (Assisted)",,"",1,"normal",21,6,,,
"Functional","13 Feb 2024, 12:23","13 Feb 2024, 13:05","","Pull Up (Assisted)",,"",2,"normal",14,6,,,
"Abs","11 Feb 2024, 11:07","11 Feb 2024, 11:14","","Crunch",,"",0,"normal",,45,,,
"Abs","11 Feb 2024, 11:07","11 Feb 2024, 11:14","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","11 Feb 2024, 11:07","11 Feb 2024, 11:14","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Deadlift (Barbell)",,"",1,"normal",80,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Deadlift (Barbell)",,"",2,"normal",80,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Deadlift (Barbell)",,"",3,"normal",80,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Concentration Curl",,"",0,"normal",12,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Squat (Dumbbell)",,"",0,"normal",28,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Squat (Dumbbell)",,"",1,"normal",36,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Squat (Dumbbell)",,"",2,"normal",40,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Squat (Dumbbell)",,"",3,"normal",40,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Pull Up (Assisted)",,"",0,"normal",28,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Pull Up (Assisted)",,"",1,"normal",21,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Pull Up (Assisted)",,"",2,"normal",14,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Chest Press (Machine)",,"",1,"normal",65,4,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","11 Feb 2024, 10:13","11 Feb 2024, 11:07","","Chest Press (Machine)",,"",4,"normal",85,5,,,
"Abs","7 Feb 2024, 17:47","7 Feb 2024, 17:52","","Crunch",,"",0,"normal",,45,,,
"Abs","7 Feb 2024, 17:47","7 Feb 2024, 17:52","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","7 Feb 2024, 17:47","7 Feb 2024, 17:52","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Deadlift (Barbell)",,"",3,"normal",90,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Concentration Curl",,"",0,"normal",10,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Chest Press (Machine)",,"",1,"normal",85,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Shoulder Press (Dumbbell)",,"",1,"normal",28,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Shoulder Press (Dumbbell)",,"",2,"normal",28,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Pull Up (Assisted)",,"",0,"normal",28,8,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Pull Up (Assisted)",,"",1,"normal",21,6,,,
"Functional","7 Feb 2024, 17:11","7 Feb 2024, 17:52","","Pull Up (Assisted)",,"",2,"normal",21,6,,,
"Abs","3 Feb 2024, 13:22","3 Feb 2024, 13:28","","Crunch",,"",0,"normal",,45,,,
"Abs","3 Feb 2024, 13:22","3 Feb 2024, 13:28","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","3 Feb 2024, 13:22","3 Feb 2024, 13:28","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Deadlift (Barbell)",,"",3,"normal",90,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Concentration Curl",,"",0,"normal",10,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Concentration Curl",,"",1,"normal",18,5,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Concentration Curl",,"",2,"normal",18,4,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Concentration Curl",,"",3,"normal",18,4,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Chest Press (Machine)",,"",1,"normal",85,4,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Chest Press (Machine)",,"",2,"normal",80,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Pull Up (Assisted)",,"",0,"normal",35,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Pull Up (Assisted)",,"",1,"normal",28,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Pull Up (Assisted)",,"",2,"normal",28,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Squat (Dumbbell)",,"",0,"normal",36,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Squat (Dumbbell)",,"",1,"normal",44,8,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","3 Feb 2024, 12:15","3 Feb 2024, 13:22","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Deadlift (Barbell)",,"",0,"normal",50,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Deadlift (Barbell)",,"",1,"normal",70,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Deadlift (Barbell)",,"",2,"normal",80,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Deadlift (Barbell)",,"",3,"normal",90,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Concentration Curl",,"",0,"normal",12,2,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Concentration Curl",,"",3,"normal",18,4,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Shoulder Press (Dumbbell)",,"",0,"normal",15,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Squat (Dumbbell)",,"",0,"normal",32,6,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Squat (Dumbbell)",,"",1,"normal",44,8,,,
"Functional","30 Jan 2024, 12:49","30 Jan 2024, 13:37","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Abs","26 Jan 2024, 13:51","26 Jan 2024, 13:56","","Crunch",,"",0,"normal",,45,,,
"Abs","26 Jan 2024, 13:51","26 Jan 2024, 13:56","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","26 Jan 2024, 13:51","26 Jan 2024, 13:56","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Chest Press (Machine)",,"",2,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Chest Press (Machine)",,"",3,"normal",80,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Concentration Curl",,"",0,"normal",12,6,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Concentration Curl",,"",3,"normal",18,4,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Shoulder Press (Dumbbell)",,"",2,"normal",24,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Shoulder Press (Dumbbell)",,"",3,"normal",24,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Pull Up (Assisted)",,"",0,"normal",35,8,,,
"Functional","26 Jan 2024, 13:12","26 Jan 2024, 13:51","","Pull Up (Assisted)",,"",1,"normal",28,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Deadlift (Barbell)",,"",2,"normal",90,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Deadlift (Barbell)",,"",3,"normal",90,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Concentration Curl",,"",0,"normal",12,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Concentration Curl",,"",3,"normal",18,4,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Shoulder Press (Dumbbell)",,"",2,"normal",24,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Shoulder Press (Dumbbell)",,"",3,"normal",24,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Chest Press (Machine)",,"",2,"normal",80,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Chest Press (Machine)",,"",3,"normal",80,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Seated Row (Machine)",,"",1,"normal",80,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Seated Row (Machine)",,"",2,"normal",75,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Seated Row (Machine)",,"",3,"normal",75,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Squat (Dumbbell)",,"",0,"normal",28,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Squat (Dumbbell)",,"",1,"normal",44,8,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","23 Jan 2024, 11:53","23 Jan 2024, 12:41","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Deadlift (Barbell)",,"",0,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Deadlift (Barbell)",,"",1,"normal",90,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Deadlift (Barbell)",,"",2,"normal",90,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Concentration Curl",,"",0,"normal",18,6,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Concentration Curl",,"",1,"normal",18,5,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Concentration Curl",,"",2,"normal",18,4,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Chest Press (Machine)",,"",0,"normal",40,6,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Chest Press (Machine)",,"",2,"normal",80,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Squat (Dumbbell)",,"",0,"normal",20,6,,,
"Functional","16 Jan 2024, 18:48","16 Jan 2024, 19:34","","Squat (Dumbbell)",,"",1,"normal",44,6,,,
